Dokumen,Term,TF,IDF,TF-IDF
rendy3.txt,kelompok,1,1.6094379124341003,1.6094379124341003
rendy3.txt,interaksi,3,1.3217558399823195,3.9652675199469583
rendy3.txt,positif,1,2.0149030205422647,2.0149030205422647
rendy3.txt,rencana,1,0.9162907318741551,0.9162907318741551
rendy3.txt,kunci,2,1.0986122886681098,2.1972245773362196
rendy3.txt,isoh,2,2.70805020110221,5.41610040220442
rendy3.txt,t,5,2.70805020110221,13.54025100551105
rendy3.txt,l,3,2.70805020110221,8.12415060330663
rendy3.txt,tiga,1,1.3217558399823195,1.3217558399823195
rendy3.txt,zulkifli,2,2.70805020110221,5.41610040220442
rendy3.txt,sosio,1,2.70805020110221,2.70805020110221
rendy3.txt,emosional,1,2.0149030205422647,2.0149030205422647
rendy3.txt,atas,1,1.6094379124341003,1.6094379124341003
rendy3.txt,tantang,1,1.3217558399823195,1.3217558399823195
rendy3.txt,muncul,3,1.6094379124341003,4.828313737302301
rendy3.txt,keluarga,1,2.0149030205422647,2.0149030205422647
rendy3.txt,emosi,1,2.70805020110221,2.70805020110221
rendy3.txt,motivasi,1,2.70805020110221,2.70805020110221
rendy3.txt,kalah,1,1.6094379124341003,1.6094379124341003
rendy3.txt,skala,1,2.70805020110221,2.70805020110221
rendy3.txt,wujud,1,1.0986122886681098,1.0986122886681098
rendy3.txt,progres,1,2.70805020110221,2.70805020110221
rendy3.txt,sobocinski,2,2.70805020110221,5.41610040220442
rendy3.txt,inisiatif,1,2.0149030205422647,2.0149030205422647
rendy3.txt,tetap,1,1.6094379124341003,1.6094379124341003
rendy3.txt,kompetensi,1,2.70805020110221,2.70805020110221
rendy3.txt,dekat,1,2.0149030205422647,2.0149030205422647
rendy3.txt,lingkung,2,1.3217558399823195,2.643511679964639
rendy3.txt,alih,1,2.70805020110221,2.70805020110221
rendy3.txt,tindak,1,1.3217558399823195,1.3217558399823195
rendy3.txt,tutor,2,2.70805020110221,5.41610040220442
rendy3.txt,konten,1,1.3217558399823195,1.3217558399823195
rendy3.txt,luas,1,1.3217558399823195,1.3217558399823195
rendy3.txt,bentuk,1,0.9162907318741551,0.9162907318741551
rendy3.txt,moleenar,1,2.70805020110221,2.70805020110221
rendy3.txt,alternatif,1,2.0149030205422647,2.0149030205422647
rendy3.txt,tambah,2,1.0986122886681098,2.1972245773362196
rendy3.txt,efisien,2,1.3217558399823195,2.643511679964639
rendy3.txt,agam,1,0.9162907318741551,0.9162907318741551
rendy3.txt,kegaiatan,1,2.70805020110221,2.70805020110221
rendy3.txt,zaman,1,2.70805020110221,2.70805020110221
rendy3.txt,tuntut,1,2.70805020110221,2.70805020110221
rendy3.txt,mentor,4,2.70805020110221,10.83220080440884
rendy3.txt,virtual,4,1.6094379124341003,6.437751649736401
rendy3.txt,internet,1,1.0986122886681098,1.0986122886681098
rendy3.txt,universal,1,2.70805020110221,2.70805020110221
rendy3.txt,sarana,1,2.70805020110221,2.70805020110221
rendy3.txt,sebar,1,2.70805020110221,2.70805020110221
rendy3.txt,tahu,1,2.70805020110221,2.70805020110221
rendy3.txt,topik,1,2.0149030205422647,2.0149030205422647
rendy3.txt,jalan,1,0.5108256237659907,0.5108256237659907
rendy3.txt,the,9,1.3217558399823195,11.895802559840876
rendy3.txt,lab,1,2.70805020110221,2.70805020110221
rendy3.txt,system,1,2.70805020110221,2.70805020110221
rendy3.txt,operasi,1,0.7621400520468967,0.7621400520468967
rendy3.txt,multimedia,1,2.70805020110221,2.70805020110221
rendy3.txt,elearning,1,2.70805020110221,2.70805020110221
rendy3.txt,integrasi,2,2.0149030205422647,4.029806041084529
rendy3.txt,makalah,1,2.0149030205422647,2.0149030205422647
rendy3.txt,jurnal,1,2.70805020110221,2.70805020110221
rendy3.txt,instruksi,1,2.0149030205422647,2.0149030205422647
rendy3.txt,zhang,1,2.70805020110221,2.70805020110221
rendy3.txt,learning,12,1.3217558399823195,15.861070079787833
rendy3.txt,by,1,2.70805020110221,2.70805020110221
rendy3.txt,asking,1,2.70805020110221,2.70805020110221
rendy3.txt,lba,3,2.70805020110221,8.12415060330663
rendy3.txt,komponen,2,2.70805020110221,5.41610040220442
rendy3.txt,utama,1,1.0986122886681098,1.0986122886681098
rendy3.txt,streaming,1,2.0149030205422647,2.0149030205422647
rendy3.txt,server,2,2.70805020110221,5.41610040220442
rendy3.txt,web,1,2.0149030205422647,2.0149030205422647
rendy3.txt,asli,1,1.6094379124341003,1.6094379124341003
rendy3.txt,generasi,1,2.0149030205422647,2.0149030205422647
rendy3.txt,panggil,1,2.70805020110221,2.70805020110221
rendy3.txt,gantung,1,2.70805020110221,2.70805020110221
rendy3.txt,intensitas,1,2.70805020110221,2.70805020110221
rendy3.txt,sedia,3,0.6286086594223741,1.8858259782671223
rendy3.txt,kontak,1,2.70805020110221,2.70805020110221
rendy3.txt,sudut,2,2.70805020110221,5.41610040220442
rendy3.txt,manajerial,1,2.70805020110221,2.70805020110221
rendy3.txt,uang,1,1.0986122886681098,1.0986122886681098
rendy3.txt,voice,5,2.70805020110221,13.54025100551105
rendy3.txt,assistant,5,2.0149030205422647,10.074515102711324
rendy3.txt,baca,5,1.0986122886681098,5.493061443340549
rendy3.txt,berkat,1,2.70805020110221,2.70805020110221
rendy3.txt,asisten,3,1.6094379124341003,4.828313737302301
rendy3.txt,suara,5,1.3217558399823195,6.608779199911598
rendy3.txt,ganti,1,1.6094379124341003,1.6094379124341003
rendy3.txt,aktif,1,1.3217558399823195,1.3217558399823195
rendy3.txt,kognisi,1,2.70805020110221,2.70805020110221
rendy3.txt,contoh,1,1.0986122886681098,1.0986122886681098
rendy3.txt,esai,1,2.70805020110221,2.70805020110221
rendy3.txt,wawas,1,1.6094379124341003,1.6094379124341003
rendy3.txt,jean,1,2.70805020110221,2.70805020110221
rendy3.txt,charles,1,2.70805020110221,2.70805020110221
rendy3.txt,transparan,1,2.0149030205422647,2.0149030205422647
rendy3.txt,akurat,1,2.0149030205422647,2.0149030205422647
rendy3.txt,smart,2,2.0149030205422647,4.029806041084529
rendy3.txt,content,2,2.70805020110221,5.41610040220442
rendy3.txt,nama,1,1.6094379124341003,1.6094379124341003
rendy3.txt,tawar,1,1.3217558399823195,1.3217558399823195
rendy3.txt,lapor,2,1.6094379124341003,3.2188758248682006
rendy3.txt,cuaca,1,2.70805020110221,2.70805020110221
rendy3.txt,berita,1,2.70805020110221,2.70805020110221
rendy3.txt,baru,2,1.0986122886681098,2.1972245773362196
rendy3.txt,alarm,1,2.70805020110221,2.70805020110221
rendy3.txt,dagang,1,1.6094379124341003,1.6094379124341003
rendy3.txt,pasar,1,0.7621400520468967,0.7621400520468967
rendy3.txt,saham,1,2.70805020110221,2.70805020110221
rendy3.txt,bahan,1,2.70805020110221,2.70805020110221
rendy3.txt,buku,4,1.6094379124341003,6.437751649736401
rendy3.txt,rilis,1,1.6094379124341003,1.6094379124341003
rendy3.txt,cakup,1,1.6094379124341003,1.6094379124341003
rendy3.txt,cram,1,2.70805020110221,2.70805020110221
rendy3.txt,bagi,1,2.0149030205422647,2.0149030205422647
rendy3.txt,teks,3,1.6094379124341003,4.828313737302301
rendy3.txt,bab,1,2.70805020110221,2.70805020110221
rendy3.txt,presentation,2,2.70805020110221,5.41610040220442
rendy3.txt,translator,2,2.70805020110221,5.41610040220442
rendy3.txt,penterjemah,1,2.70805020110221,2.70805020110221
rendy3.txt,presentasi,2,2.70805020110221,5.41610040220442
rendy3.txt,bahasa,4,1.6094379124341003,6.437751649736401
rendy3.txt,dengar,2,1.6094379124341003,3.2188758248682006
rendy3.txt,pidato,1,2.70805020110221,2.70805020110221
rendy3.txt,artikel,1,1.3217558399823195,1.3217558399823195
rendy3.txt,terjemah,1,2.0149030205422647,2.0149030205422647
rendy3.txt,satu,1,1.6094379124341003,1.6094379124341003
rendy3.txt,mungkin,1,2.70805020110221,2.70805020110221
rendy3.txt,ucap,1,2.0149030205422647,2.0149030205422647
rendy3.txt,kalimat,1,1.6094379124341003,1.6094379124341003
rendy3.txt,asing,1,2.0149030205422647,2.0149030205422647
rendy3.txt,simpul,1,2.70805020110221,2.70805020110221
rendy3.txt,terobos,1,2.70805020110221,2.70805020110221
rendy3.txt,picu,1,2.0149030205422647,2.0149030205422647
rendy3.txt,akselerasi,1,2.70805020110221,2.70805020110221
rendy3.txt,tanam,1,2.0149030205422647,2.0149030205422647
rendy3.txt,sifat,1,2.70805020110221,2.70805020110221
rendy3.txt,beban,1,2.70805020110221,2.70805020110221
rendy3.txt,dominan,1,2.70805020110221,2.70805020110221
rendy3.txt,spesifik,1,1.6094379124341003,1.6094379124341003
rendy3.txt,lingkup,1,2.70805020110221,2.70805020110221
rendy3.txt,cerah,1,2.70805020110221,2.70805020110221
rendy3.txt,substansial,1,2.70805020110221,2.70805020110221
rendy3.txt,pangkal,1,2.70805020110221,2.70805020110221
rendy3.txt,depan,1,2.0149030205422647,2.0149030205422647
rendy3.txt,esensi,1,2.70805020110221,2.70805020110221
rendy3.txt,moral,1,2.70805020110221,2.70805020110221
rendy3.txt,perilaku,1,2.0149030205422647,2.0149030205422647
rendy3.txt,referensi,1,1.6094379124341003,1.6094379124341003
rendy3.txt,bandura,1,2.70805020110221,2.70805020110221
rendy3.txt,self,3,2.70805020110221,8.12415060330663
rendy3.txt,efficacy,1,2.70805020110221,2.70805020110221
rendy3.txt,exercise,1,2.70805020110221,2.70805020110221
rendy3.txt,of,10,2.0149030205422647,20.149030205422648
rendy3.txt,control,1,2.70805020110221,2.70805020110221
rendy3.txt,new,2,2.0149030205422647,4.029806041084529
rendy3.txt,york,2,2.70805020110221,5.41610040220442
rendy3.txt,ny,2,2.70805020110221,5.41610040220442
rendy3.txt,w,1,2.70805020110221,2.70805020110221
rendy3.txt,freeman,1,2.70805020110221,2.70805020110221
rendy3.txt,and,13,1.3217558399823195,17.182825919770153
rendy3.txt,company,2,2.70805020110221,5.41610040220442
rendy3.txt,boekaerts,1,2.70805020110221,2.70805020110221
rendy3.txt,m,6,1.6094379124341003,9.656627474604601
rendy3.txt,pintrich,1,2.70805020110221,2.70805020110221
rendy3.txt,p,6,2.70805020110221,16.24830120661326
rendy3.txt,r,3,2.70805020110221,8.12415060330663
rendy3.txt,zeidner,1,2.70805020110221,2.70805020110221
rendy3.txt,handbook,2,2.70805020110221,5.41610040220442
rendy3.txt,regulation,5,2.0149030205422647,10.074515102711324
rendy3.txt,san,1,2.0149030205422647,2.0149030205422647
rendy3.txt,ego,1,2.70805020110221,2.70805020110221
rendy3.txt,ca,1,2.70805020110221,2.70805020110221
rendy3.txt,academic,1,2.70805020110221,2.70805020110221
rendy3.txt,press,1,2.70805020110221,2.70805020110221
rendy3.txt,j,8,2.70805020110221,21.66440160881768
rendy3.txt,n,2,2.70805020110221,5.41610040220442
rendy3.txt,ykki,1,2.70805020110221,2.70805020110221
rendy3.txt,rvel,3,2.70805020110221,8.12415060330663
rendy3.txt,s,7,1.6094379124341003,11.266065387038703
rendy3.txt,convergences,1,2.70805020110221,2.70805020110221
rendy3.txt,joint,1,2.70805020110221,2.70805020110221
rendy3.txt,positive,1,2.70805020110221,2.70805020110221
rendy3.txt,interactions,1,2.70805020110221,2.70805020110221
rendy3.txt,in,8,2.70805020110221,21.66440160881768
rendy3.txt,collaborative,3,2.70805020110221,8.12415060330663
rendy3.txt,small,1,2.70805020110221,2.70805020110221
rendy3.txt,group,1,1.6094379124341003,1.6094379124341003
rendy3.txt,research,1,2.0149030205422647,2.0149030205422647
rendy3.txt,rvenoja,1,2.70805020110221,2.70805020110221
rendy3.txt,malmberg,2,2.70805020110221,5.41610040220442
rendy3.txt,rm,1,2.70805020110221,2.70805020110221
rendy3.txt,nen,1,2.70805020110221,2.70805020110221
rendy3.txt,nty,1,2.70805020110221,2.70805020110221
rendy3.txt,k,3,2.70805020110221,8.12415060330663
rendy3.txt,haataja,1,2.70805020110221,2.70805020110221
rendy3.txt,ahola,1,2.70805020110221,2.70805020110221
rendy3.txt,july,1,2.70805020110221,2.70805020110221
rendy3.txt,design,1,2.70805020110221,2.70805020110221
rendy3.txt,for,3,2.70805020110221,8.12415060330663
rendy3.txt,promoting,1,2.70805020110221,2.70805020110221
rendy3.txt,analyzing,1,2.70805020110221,2.70805020110221
rendy3.txt,adaptive,1,2.70805020110221,2.70805020110221
rendy3.txt,motivation,1,2.70805020110221,2.70805020110221
rendy3.txt,emotion,1,2.70805020110221,2.70805020110221
rendy3.txt,science,1,2.70805020110221,2.70805020110221
rendy3.txt,classroom,1,2.70805020110221,2.70805020110221
rendy3.txt,frontiers,3,2.70805020110221,8.12415060330663
rendy3.txt,education,2,2.70805020110221,5.41610040220442
rendy3.txt,vol,1,2.70805020110221,2.70805020110221
rendy3.txt,sa,1,2.70805020110221,2.70805020110221
rendy3.txt,george,1,2.70805020110221,2.70805020110221
rendy3.txt,f,1,2.70805020110221,2.70805020110221
rendy3.txt,william,1,2.70805020110221,2.70805020110221
rendy3.txt,structures,1,2.70805020110221,2.70805020110221
rendy3.txt,strategies,1,2.70805020110221,2.70805020110221
rendy3.txt,complexmproblem,1,2.70805020110221,2.70805020110221
rendy3.txt,soving,1,2.70805020110221,2.70805020110221
rendy3.txt,nd,1,2.70805020110221,2.70805020110221
rendy3.txt,edition,1,2.70805020110221,2.70805020110221
rendy3.txt,california,1,2.70805020110221,2.70805020110221
rendy3.txt,benjamin,1,2.70805020110221,2.70805020110221
rendy3.txt,cumming,1,2.70805020110221,2.70805020110221
rendy3.txt,publishing,2,2.70805020110221,5.41610040220442
rendy3.txt,inc,2,2.70805020110221,5.41610040220442
rendy3.txt,molenaar,3,2.70805020110221,8.12415060330663
rendy3.txt,i,3,2.0149030205422647,6.0447090616267936
rendy3.txt,horvers,1,2.70805020110221,2.70805020110221
rendy3.txt,dijkstra,1,2.70805020110221,2.70805020110221
rendy3.txt,baker,1,2.70805020110221,2.70805020110221
rendy3.txt,march,1,2.70805020110221,2.70805020110221
rendy3.txt,personalized,1,2.70805020110221,2.70805020110221
rendy3.txt,visualizations,1,2.70805020110221,2.70805020110221
rendy3.txt,to,1,2.70805020110221,2.70805020110221
rendy3.txt,promote,1,2.70805020110221,2.70805020110221
rendy3.txt,young,1,2.70805020110221,2.70805020110221
rendy3.txt,learners,1,2.70805020110221,2.70805020110221
rendy3.txt,srl,1,2.70805020110221,2.70805020110221
rendy3.txt,path,1,2.70805020110221,2.70805020110221
rendy3.txt,app,1,2.70805020110221,2.70805020110221
rendy3.txt,proceedings,1,2.70805020110221,2.70805020110221
rendy3.txt,tenth,1,2.70805020110221,2.70805020110221
rendy3.txt,international,2,2.70805020110221,5.41610040220442
rendy3.txt,conference,1,2.70805020110221,2.70805020110221
rendy3.txt,on,1,2.70805020110221,2.70805020110221
rendy3.txt,analytics,1,2.70805020110221,2.70805020110221
rendy3.txt,knowledge,2,2.70805020110221,5.41610040220442
rendy3.txt,pp,1,1.6094379124341003,1.6094379124341003
rendy3.txt,personalisation,1,2.70805020110221,2.70805020110221
rendy3.txt,towards,1,2.70805020110221,2.70805020110221
rendy3.txt,hybrid,1,2.70805020110221,2.70805020110221
rendy3.txt,human,1,2.70805020110221,2.70805020110221
rendy3.txt,technologies,1,2.70805020110221,2.70805020110221
rendy3.txt,oecd,2,2.70805020110221,5.41610040220442
rendy3.txt,outlook,1,2.70805020110221,2.70805020110221
rendy3.txt,pushing,1,2.70805020110221,2.70805020110221
rendy3.txt,with,2,2.70805020110221,5.41610040220442
rendy3.txt,blockchain,1,1.6094379124341003,1.6094379124341003
rendy3.txt,robots,1,2.70805020110221,2.70805020110221
rendy3.txt,paris,1,2.0149030205422647,2.0149030205422647
rendy3.txt,exploring,1,2.70805020110221,2.70805020110221
rendy3.txt,adaptation,1,2.70805020110221,2.70805020110221
rendy3.txt,socially,1,2.70805020110221,2.70805020110221
rendy3.txt,shared,1,2.70805020110221,2.70805020110221
rendy3.txt,using,1,2.70805020110221,2.70805020110221
rendy3.txt,heart,1,2.70805020110221,2.70805020110221
rendy3.txt,rate,1,2.0149030205422647,2.0149030205422647
rendy3.txt,technology,1,2.70805020110221,2.70805020110221
rendy3.txt,saputra,1,2.70805020110221,2.70805020110221
rendy3.txt,santo,1,2.70805020110221,2.70805020110221
rendy3.txt,gitakarma,1,2.70805020110221,2.70805020110221
rendy3.txt,pandemi,1,2.0149030205422647,2.0149030205422647
rendy3.txt,covid,1,2.0149030205422647,2.0149030205422647
rendy3.txt,komteks,1,2.70805020110221,2.70805020110221
rendy3.txt,van,1,2.70805020110221,2.70805020110221
rendy3.txt,leeuwen,1,2.70805020110221,2.70805020110221
rendy3.txt,rummel,1,2.70805020110221,2.70805020110221
rendy3.txt,holstein,1,2.70805020110221,2.70805020110221
rendy3.txt,mclaren,1,2.70805020110221,2.70805020110221
rendy3.txt,b,2,2.70805020110221,5.41610040220442
rendy3.txt,aleven,1,2.70805020110221,2.70805020110221
rendy3.txt,v,1,2.70805020110221,2.70805020110221
rendy3.txt,gal,1,2.70805020110221,2.70805020110221
rendy3.txt,orchestration,1,2.70805020110221,2.70805020110221
rendy3.txt,tools,1,2.0149030205422647,2.0149030205422647
rendy3.txt,teachers,2,2.70805020110221,5.41610040220442
rendy3.txt,context,1,2.70805020110221,2.70805020110221
rendy3.txt,individual,1,2.70805020110221,2.70805020110221
rendy3.txt,what,2,2.70805020110221,5.41610040220442
rendy3.txt,information,1,2.70805020110221,2.70805020110221
rendy3.txt,do,3,2.70805020110221,8.12415060330663
rendy3.txt,need,1,2.70805020110221,2.70805020110221
rendy3.txt,they,1,2.70805020110221,2.70805020110221
rendy3.txt,it,1,2.70805020110221,2.70805020110221
rendy3.txt,society,1,2.70805020110221,2.70805020110221
rendy3.txt,sciences,1,2.70805020110221,2.70805020110221
rendy3.txt,isls,1,2.70805020110221,2.70805020110221
rendy3.txt,schunk,1,2.70805020110221,2.70805020110221
rendy3.txt,d,1,2.70805020110221,2.70805020110221
rendy3.txt,performance,1,2.70805020110221,2.70805020110221
rendy3.txt,routledge,1,2.70805020110221,2.70805020110221
rendy3.txt,psikologi,1,1.6094379124341003,1.6094379124341003
rendy3.txt,bandung,1,1.6094379124341003,1.6094379124341003
rendy3.txt,remaja,1,2.70805020110221,2.70805020110221
rendy3.txt,rosdakarya,1,2.70805020110221,2.70805020110221
rendy4.txt,teknologi,5,0.5108256237659907,2.5541281188299534
rendy4.txt,ai,21,0.9162907318741551,19.242105369357258
rendy4.txt,cerdas,3,0.9162907318741551,2.7488721956224653
rendy4.txt,buat,2,0.5108256237659907,1.0216512475319814
rendy4.txt,ubah,6,1.3217558399823195,7.9305350398939165
rendy4.txt,industri,8,2.0149030205422647,16.119224164338117
rendy4.txt,dunia,4,0.6286086594223741,2.5144346376894964
rendy4.txt,artificial,1,1.3217558399823195,1.3217558399823195
rendy4.txt,intelligence,1,1.3217558399823195,1.3217558399823195
rendy4.txt,salah,1,0.6286086594223741,0.6286086594223741
rendy4.txt,revolusioner,1,2.70805020110221,2.70805020110221
rendy4.txt,era,1,1.0986122886681098,1.0986122886681098
rendy4.txt,digital,1,0.6286086594223741,0.6286086594223741
rendy4.txt,kunci,2,1.0986122886681098,2.1972245773362196
rendy4.txt,resap,1,2.70805020110221,2.70805020110221
rendy4.txt,hadir,1,0.7621400520468967,0.7621400520468967
rendy4.txt,signifikan,1,1.3217558399823195,1.3217558399823195
rendy4.txt,kerja,1,1.0986122886681098,1.0986122886681098
rendy4.txt,operasi,1,0.7621400520468967,0.7621400520468967
rendy4.txt,bisnis,1,1.0986122886681098,1.0986122886681098
rendy4.txt,artikel,1,1.3217558399823195,1.3217558399823195
rendy4.txt,ulas,1,2.70805020110221,2.70805020110221
rendy4.txt,sektor,2,1.3217558399823195,2.643511679964639
rendy4.txt,manufaktur,2,2.70805020110221,5.41610040220442
rendy4.txt,otomatisasi,2,2.0149030205422647,4.029806041084529
rendy4.txt,bawa,1,1.0986122886681098,1.0986122886681098
rendy4.txt,tingkat,5,0.6286086594223741,3.1430432971118707
rendy4.txt,machine,1,1.6094379124341003,1.6094379124341003
rendy4.txt,learning,1,1.3217558399823195,1.3217558399823195
rendy4.txt,analisis,2,1.6094379124341003,3.2188758248682006
rendy4.txt,data,4,0.6286086594223741,2.5144346376894964
rendy4.txt,dalam,2,1.6094379124341003,3.2188758248682006
rendy4.txt,efisiensi,3,1.6094379124341003,4.828313737302301
rendy4.txt,produksi,1,2.0149030205422647,2.0149030205422647
rendy4.txt,kurang,2,1.6094379124341003,3.2188758248682006
rendy4.txt,limbah,1,2.70805020110221,2.70805020110221
rendy4.txt,prediksi,3,0.7621400520468967,2.2864201561406903
rendy4.txt,butuh,1,0.9162907318741551,0.9162907318741551
rendy4.txt,awat,4,2.0149030205422647,8.059612082169059
rendy4.txt,mesin,2,1.3217558399823195,2.643511679964639
rendy4.txt,rusa,1,2.70805020110221,2.70805020110221
rendy4.txt,contoh,1,1.0986122886681098,1.0986122886681098
rendy4.txt,robot,1,2.0149030205422647,2.0149030205422647
rendy4.txt,pandu,1,1.6094379124341003,1.6094379124341003
rendy4.txt,tugas,2,0.9162907318741551,1.8325814637483102
rendy4.txt,kompleks,1,1.3217558399823195,1.3217558399823195
rendy4.txt,manusia,3,0.6286086594223741,1.8858259782671223
rendy4.txt,rakit,1,2.70805020110221,2.70805020110221
rendy4.txt,mobil,3,2.70805020110221,8.12415060330663
rendy4.txt,presisi,1,2.70805020110221,2.70805020110221
rendy4.txt,sehat,2,1.3217558399823195,2.643511679964639
rendy4.txt,diagnosis,2,2.70805020110221,5.41610040220442
rendy4.txt,akurasi,1,2.70805020110221,2.70805020110221
rendy4.txt,personal,3,1.6094379124341003,4.828313737302301
rendy4.txt,pasien,2,2.0149030205422647,4.029806041084529
rendy4.txt,algoritma,2,1.6094379124341003,3.2188758248682006
rendy4.txt,analis,3,1.0986122886681098,3.295836866004329
rendy4.txt,gambar,1,1.3217558399823195,1.3217558399823195
rendy4.txt,medis,1,2.0149030205422647,2.0149030205422647
rendy4.txt,x,1,2.70805020110221,2.70805020110221
rendy4.txt,ray,1,2.70805020110221,2.70805020110221
rendy4.txt,mri,1,2.70805020110221,2.70805020110221
rendy4.txt,deteksi,2,2.0149030205422647,4.029806041084529
rendy4.txt,sakit,1,2.0149030205422647,2.0149030205422647
rendy4.txt,cepat,2,0.6286086594223741,1.2572173188447482
rendy4.txt,akurat,1,2.0149030205422647,2.0149030205422647
rendy4.txt,banding,1,2.0149030205422647,2.0149030205422647
rendy4.txt,dokter,1,1.6094379124341003,1.6094379124341003
rendy4.txt,bantu,2,0.7621400520468967,1.5242801040937934
rendy4.txt,kembang,4,0.5108256237659907,2.043302495063963
rendy4.txt,obat,2,2.70805020110221,5.41610040220442
rendy4.txt,uji,1,2.70805020110221,2.70805020110221
rendy4.txt,klinis,1,2.0149030205422647,2.0149030205422647
rendy4.txt,respon,2,2.70805020110221,5.41610040220442
rendy4.txt,uang,2,1.0986122886681098,2.1972245773362196
rendy4.txt,transaksi,1,1.3217558399823195,1.3217558399823195
rendy4.txt,manajemen,3,1.6094379124341003,4.828313737302301
rendy4.txt,risiko,3,1.3217558399823195,3.9652675199469583
rendy4.txt,alami,1,0.9162907318741551,0.9162907318741551
rendy4.txt,transformasi,1,1.3217558399823195,1.3217558399823195
rendy4.txt,adopsi,2,1.6094379124341003,3.2188758248682006
rendy4.txt,pasar,2,0.7621400520468967,1.5242801040937934
rendy4.txt,tipu,1,2.70805020110221,2.70805020110221
rendy4.txt,proses,1,0.6286086594223741,0.6286086594223741
rendy4.txt,volume,1,2.70805020110221,2.70805020110221
rendy4.txt,singkat,1,2.0149030205422647,2.0149030205422647
rendy4.txt,chatbot,1,2.0149030205422647,2.0149030205422647
rendy4.txt,bas,1,0.7621400520468967,0.7621400520468967
rendy4.txt,populer,1,1.3217558399823195,1.3217558399823195
rendy4.txt,layan,1,0.9162907318741551,0.9162907318741551
rendy4.txt,langgan,2,1.6094379124341003,3.2188758248682006
rendy4.txt,efektif,1,1.0986122886681098,1.0986122886681098
rendy4.txt,nasabah,1,2.70805020110221,2.70805020110221
rendy4.txt,tren,1,2.70805020110221,2.70805020110221
rendy4.txt,identifikasi,1,2.0149030205422647,2.0149030205422647
rendy4.txt,potensi,3,0.9162907318741551,2.7488721956224653
rendy4.txt,ritel,2,2.70805020110221,5.41610040220442
rendy4.txt,alam,2,0.7621400520468967,1.5242801040937934
rendy4.txt,belanja,3,1.6094379124341003,4.828313737302301
rendy4.txt,cipta,2,0.5108256237659907,1.0216512475319814
rendy4.txt,relevan,1,1.6094379124341003,1.6094379124341003
rendy4.txt,konsumen,2,1.6094379124341003,3.2188758248682006
rendy4.txt,pola,1,1.6094379124341003,1.6094379124341003
rendy4.txt,preferensi,1,2.0149030205422647,2.0149030205422647
rendy4.txt,rekomendasi,1,1.0986122886681098,1.0986122886681098
rendy4.txt,produk,2,0.9162907318741551,1.8325814637483102
rendy4.txt,mati,1,2.0149030205422647,2.0149030205422647
rendy4.txt,inventaris,1,2.70805020110221,2.70805020110221
rendy4.txt,sedia,1,0.6286086594223741,0.6286086594223741
rendy4.txt,operasional,1,1.6094379124341003,1.6094379124341003
rendy4.txt,transportasi,2,1.6094379124341003,3.2188758248682006
rendy4.txt,kendara,2,1.3217558399823195,2.643511679964639
rendy4.txt,otonom,3,2.0149030205422647,6.0447090616267936
rendy4.txt,kuat,2,0.7621400520468967,1.5242801040937934
rendy4.txt,dorong,1,1.0986122886681098,1.0986122886681098
rendy4.txt,sensor,1,2.0149030205422647,2.0149030205422647
rendy4.txt,canggih,1,2.0149030205422647,2.0149030205422647
rendy4.txt,ajar,1,1.0986122886681098,1.0986122886681098
rendy4.txt,nali,1,1.6094379124341003,1.6094379124341003
rendy4.txt,lingkung,1,1.3217558399823195,1.3217558399823195
rendy4.txt,putus,1,1.3217558399823195,1.3217558399823195
rendy4.txt,nyata,1,1.3217558399823195,1.3217558399823195
rendy4.txt,kemudi,1,2.70805020110221,2.70805020110221
rendy4.txt,campur,1,2.70805020110221,2.70805020110221
rendy4.txt,tangan,2,1.6094379124341003,3.2188758248682006
rendy4.txt,celaka,1,2.70805020110221,2.70805020110221
rendy4.txt,lintas,1,1.3217558399823195,1.3217558399823195
rendy4.txt,pikir,1,1.0986122886681098,1.0986122886681098
rendy4.txt,bukti,1,1.6094379124341003,1.6094379124341003
rendy4.txt,transformasional,1,2.70805020110221,2.70805020110221
rendy4.txt,abai,1,2.70805020110221,2.70805020110221
rendy4.txt,inovasi,1,1.0986122886681098,1.0986122886681098
rendy4.txt,milik,1,0.7621400520468967,0.7621400520468967
rendy4.txt,manfaat,1,1.0986122886681098,1.0986122886681098
rendy4.txt,tantang,1,1.3217558399823195,1.3217558399823195
rendy4.txt,etika,1,2.0149030205422647,2.0149030205422647
rendy4.txt,privasi,1,1.6094379124341003,1.6094379124341003
rendy4.txt,iring,1,1.3217558399823195,1.3217558399823195
rendy4.txt,tanggung,1,1.6094379124341003,1.6094379124341003
rendy4.txt,tentu,1,1.3217558399823195,1.3217558399823195
rendy5.txt,artificial,12,1.3217558399823195,15.861070079787833
rendy5.txt,intelligence,12,1.3217558399823195,15.861070079787833
rendy5.txt,kerap,1,2.70805020110221,2.70805020110221
rendy5.txt,kenal,2,1.0986122886681098,2.1972245773362196
rendy5.txt,ai,44,0.9162907318741551,40.31679220246282
rendy5.txt,jenis,2,1.0986122886681098,2.1972245773362196
rendy5.txt,teknologi,21,0.5108256237659907,10.727338099085806
rendy5.txt,bidang,1,0.9162907318741551,0.9162907318741551
rendy5.txt,ilmu,1,1.3217558399823195,1.3217558399823195
rendy5.txt,komputer,1,1.6094379124341003,1.6094379124341003
rendy5.txt,milik,6,0.7621400520468967,4.5728403122813805
